"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","peso","conversion","conversionAcumulada","raza","anio","active","created_at","updated_at"
143,ROSS - 2020,2,163,3,Mixto,0.00317578,0.293814,,,0.000933379,,0.125949,3.40245,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
144,ROSS - 2020,2,164,3,Mixto,0.00317853,0.296993,,,0.000928581,,0.126877,3.42299,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
145,ROSS - 2020,2,165,3,Mixto,0.00318118,0.300174,,,0.000923746,,0.127801,3.44379,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
146,ROSS - 2020,2,166,3,Mixto,0.00318375,0.303358,,,0.000918875,,0.12872,3.46483,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
147,ROSS - 2020,2,167,3,Mixto,0.00318622,0.306544,,,0.00091397,,0.129634,3.48613,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
148,ROSS - 2020,2,168,3,Mixto,0.00318861,0.309732,,,0.000909033,,0.130543,3.50769,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
149,ROSS - 2020,2,169,3,Mixto,0.00319091,0.312923,,,0.000904067,,0.131447,3.52951,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
150,ROSS - 2020,2,170,3,Mixto,0.00319314,0.316116,,,0.000899072,,0.132346,3.55159,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
151,ROSS - 2020,2,21,2,Macho,0.000243052,0.000243052,,,-1.0,,0.00513127,-1.0,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
152,ROSS - 2020,2,22,2,Macho,0.000254763,0.000497815,,,0.000210654,,0.00534193,1.20939,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
153,ROSS - 2020,2,23,2,Macho,0.000267298,0.000765113,,,0.000224372,,0.0055663,1.19132,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
154,ROSS - 2020,2,24,2,Macho,0.000280674,0.00104579,,,0.000238282,,0.00580458,1.17791,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
155,ROSS - 2020,2,25,2,Macho,0.000294908,0.0013407,,,0.000252373,,0.00605695,1.16854,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
156,ROSS - 2020,2,26,2,Macho,0.000310015,0.00165071,,,0.00026663,,0.00632358,1.16272,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
157,ROSS - 2020,2,27,2,Macho,0.000326007,0.00197672,,,0.000281042,,0.00660463,1.15999,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
158,ROSS - 2020,2,28,2,Macho,0.000342895,0.00231961,,,0.000295596,,0.00690022,1.16001,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
159,ROSS - 2020,2,29,2,Macho,0.000360691,0.0026803,,,0.000310279,,0.0072105,1.16247,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
160,ROSS - 2020,2,30,2,Macho,0.000379401,0.0030597,,,0.00032508,,0.00753558,1.1671,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
161,ROSS - 2020,2,31,2,Macho,0.000399031,0.00345874,,,0.000339987,,0.00787557,1.17367,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
162,ROSS - 2020,2,32,2,Macho,0.000419586,0.00387832,,,0.000354987,,0.00823055,1.18198,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
163,ROSS - 2020,2,33,2,Macho,0.000441068,0.00431939,,,0.000370069,,0.00860062,1.19185,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
164,ROSS - 2020,2,34,2,Macho,0.000463476,0.00478286,,,0.000385221,,0.00898584,1.20314,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
165,ROSS - 2020,2,35,2,Macho,0.000486808,0.00526967,,,0.000400432,,0.00938628,1.21571,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
166,ROSS - 2020,2,36,2,Macho,0.00051106,0.00578073,,,0.000415691,,0.00980197,1.22942,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
167,ROSS - 2020,2,37,2,Macho,0.000536224,0.00631696,,,0.000430986,,0.010233,1.24418,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
168,ROSS - 2020,2,38,2,Macho,0.000562293,0.00687925,,,0.000446307,,0.0106793,1.25988,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
169,ROSS - 2020,2,39,2,Macho,0.000589254,0.0074685,,,0.000461641,,0.0111409,1.27643,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
170,ROSS - 2020,2,40,2,Macho,0.000617095,0.0080856,,,0.000476979,,0.0116179,1.29376,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
171,ROSS - 2020,2,41,2,Macho,0.000645799,0.0087314,,,0.000492309,,0.0121102,1.31178,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
172,ROSS - 2020,2,42,2,Macho,0.000675349,0.00940675,,,0.000507621,,0.0126178,1.33042,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
173,ROSS - 2020,2,43,2,Macho,0.000705726,0.0101125,,,0.000522905,,0.0131407,1.34962,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
174,ROSS - 2020,2,44,2,Macho,0.000736906,0.0108494,,,0.00053815,,0.0136789,1.36933,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
175,ROSS - 2020,2,45,2,Macho,0.000768866,0.0116182,,,0.000553345,,0.0142322,1.38949,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
176,ROSS - 2020,2,46,2,Macho,0.00080158,0.0124198,,,0.000568482,,0.0148007,1.41004,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
177,ROSS - 2020,2,47,2,Macho,0.000835019,0.0132548,,,0.000583549,,0.0153842,1.43093,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
178,ROSS - 2020,2,48,2,Macho,0.000869155,0.014124,,,0.000598537,,0.0159828,1.45213,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
179,ROSS - 2020,2,49,2,Macho,0.000903956,0.015028,,,0.000613437,,0.0165962,1.47359,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
180,ROSS - 2020,2,50,2,Macho,0.000939388,0.0159673,,,0.000628238,,0.0172245,1.49527,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
181,ROSS - 2020,2,51,2,Macho,0.000975418,0.0169428,,,0.000642933,,0.0178674,1.51714,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
182,ROSS - 2020,2,52,2,Macho,0.00101201,0.0179548,,,0.000657512,,0.0185249,1.53915,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
183,ROSS - 2020,2,53,2,Macho,0.00104913,0.0190039,,,0.000671965,,0.0191969,1.56128,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
184,ROSS - 2020,2,54,2,Macho,0.00108673,0.0200906,,,0.000686285,,0.0198831,1.58349,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
185,ROSS - 2020,2,55,2,Macho,0.00112478,0.0212154,,,0.000700462,,0.0205836,1.60576,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
186,ROSS - 2020,2,56,2,Macho,0.00116323,0.0223786,,,0.00071449,,0.0212981,1.62806,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
187,ROSS - 2020,2,57,2,Macho,0.00120205,0.0235807,,,0.000728359,,0.0220265,1.65036,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
188,ROSS - 2020,2,58,2,Macho,0.0012412,0.0248219,,,0.000742062,,0.0227685,1.67264,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
189,ROSS - 2020,2,59,2,Macho,0.00128063,0.0261025,,,0.000755591,,0.0235241,1.69487,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
190,ROSS - 2020,2,60,2,Macho,0.0013203,0.0274228,,,0.000768939,,0.0242931,1.71704,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
191,ROSS - 2020,2,61,2,Macho,0.00136017,0.028783,,,0.000782099,,0.0250752,1.73913,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
192,ROSS - 2020,2,62,2,Macho,0.0014002,0.0301832,,,0.000795065,,0.0258702,1.76111,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
193,ROSS - 2020,2,63,2,Macho,0.00144034,0.0316235,,,0.000807829,,0.026678,1.78298,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
194,ROSS - 2020,2,64,2,Macho,0.00148055,0.0331041,,,0.000820385,,0.0274984,1.80471,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
195,ROSS - 2020,2,65,2,Macho,0.0015208,0.0346249,,,0.000832727,,0.0283312,1.82629,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
196,ROSS - 2020,2,66,2,Macho,0.00156104,0.0361859,,,0.00084485,,0.029176,1.84771,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
197,ROSS - 2020,2,67,2,Macho,0.00160123,0.0377872,,,0.000856748,,0.0300328,1.86896,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
198,ROSS - 2020,2,68,2,Macho,0.00164132,0.0394285,,,0.000868416,,0.0309012,1.89002,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
199,ROSS - 2020,2,69,2,Macho,0.0016813,0.0411098,,,0.000879848,,0.031781,1.91089,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
200,ROSS - 2020,2,70,2,Macho,0.0017211,0.0428309,,,0.00089104,,0.0326721,1.93157,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
201,ROSS - 2020,2,71,2,Macho,0.00176071,0.0445916,,,0.000901987,,0.033574,1.95203,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
202,ROSS - 2020,2,72,2,Macho,0.00180007,0.0463917,,,0.000912686,,0.0344867,1.97228,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
203,ROSS - 2020,2,73,2,Macho,0.00183917,0.0482308,,,0.000923133,,0.0354099,1.99231,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
204,ROSS - 2020,2,74,2,Macho,0.00187796,0.0501088,,,0.000933323,,0.0363432,2.01212,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
205,ROSS - 2020,2,75,2,Macho,0.00191641,0.0520252,,,0.000943254,,0.0372864,2.03171,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
206,ROSS - 2020,2,76,2,Macho,0.0019545,0.0539797,,,0.000952922,,0.0382394,2.05106,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
207,ROSS - 2020,2,77,2,Macho,0.0019922,0.0559719,,,0.000962325,,0.0392017,2.07019,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
208,ROSS - 2020,2,78,2,Macho,0.00202947,0.0580014,,,0.000971459,,0.0401731,2.08909,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
209,ROSS - 2020,2,79,2,Macho,0.00206629,0.0600677,,,0.000980324,,0.0411535,2.10776,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
210,ROSS - 2020,2,80,2,Macho,0.00210264,0.0621703,,,0.000988916,,0.0421424,2.12621,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
211,ROSS - 2020,2,81,2,Macho,0.0021385,0.0643088,,,0.000997235,,0.0431396,2.14443,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
212,ROSS - 2020,2,82,2,Macho,0.00217384,0.0664826,,,0.00100528,,0.0441449,2.16243,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
213,ROSS - 2020,2,83,2,Macho,0.00220865,0.0686913,,,0.00101304,,0.0451579,2.18021,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
214,ROSS - 2020,2,84,2,Macho,0.00224291,0.0709342,,,0.00102053,,0.0461785,2.19778,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
215,ROSS - 2020,2,85,2,Macho,0.0022766,0.0732108,,,0.00102774,,0.0472062,2.21514,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
216,ROSS - 2020,2,86,2,Macho,0.0023097,0.0755205,,,0.00103468,,0.0482409,2.23229,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
217,ROSS - 2020,2,87,2,Macho,0.00234221,0.0778627,,,0.00104133,,0.0492822,2.24925,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
218,ROSS - 2020,2,88,2,Macho,0.00237411,0.0802368,,,0.0010477,,0.0503299,2.26602,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
219,ROSS - 2020,2,89,2,Macho,0.0024054,0.0826422,,,0.0010538,,0.0513837,2.2826,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
220,ROSS - 2020,2,90,2,Macho,0.00243606,0.0850783,,,0.00105961,,0.0524433,2.299,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
221,ROSS - 2020,2,91,2,Macho,0.00246608,0.0875444,,,0.00106515,,0.0535085,2.31524,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
222,ROSS - 2020,2,92,2,Macho,0.00249547,0.0900398,,,0.00107042,,0.0545789,2.33131,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
223,ROSS - 2020,2,93,2,Macho,0.00252422,0.092564,,,0.0010754,,0.0556543,2.34723,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
224,ROSS - 2020,2,94,2,Macho,0.00255232,0.0951164,,,0.00108012,,0.0567344,2.363,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
225,ROSS - 2020,2,95,2,Macho,0.00257977,0.0976961,,,0.00108455,,0.057819,2.37864,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
226,ROSS - 2020,2,96,2,Macho,0.00260657,0.100303,,,0.00108872,,0.0589077,2.39416,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
227,ROSS - 2020,2,97,2,Macho,0.00263273,0.102935,,,0.00109262,,0.0600003,2.40955,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
228,ROSS - 2020,2,98,2,Macho,0.00265824,0.105594,,,0.00109625,,0.0610966,2.42484,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
229,ROSS - 2020,2,99,2,Macho,0.0026831,0.108277,,,0.00109962,,0.0621962,2.44003,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
230,ROSS - 2020,2,100,2,Macho,0.00270733,0.110984,,,0.00110272,,0.0632989,2.45513,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
231,ROSS - 2020,2,101,2,Macho,0.00273092,0.113715,,,0.00110557,,0.0644045,2.47015,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
232,ROSS - 2020,2,102,2,Macho,0.00275388,0.116469,,,0.00110815,,0.0655126,2.4851,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
233,ROSS - 2020,2,103,2,Macho,0.00277621,0.119245,,,0.00111049,,0.0666231,2.5,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
234,ROSS - 2020,2,104,2,Macho,0.00279793,0.122043,,,0.00111257,,0.0677357,2.51484,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
235,ROSS - 2020,2,105,2,Macho,0.00281904,0.124862,,,0.0011144,,0.0688501,2.52965,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
236,ROSS - 2020,2,106,2,Macho,0.00283954,0.127702,,,0.00111598,,0.0699661,2.54443,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
237,ROSS - 2020,2,107,2,Macho,0.00285945,0.130561,,,0.00111733,,0.0710834,2.55919,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
238,ROSS - 2020,2,108,2,Macho,0.00287878,0.13344,,,0.00111843,,0.0722018,2.57394,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
239,ROSS - 2020,2,109,2,Macho,0.00289753,0.136337,,,0.0011193,,0.0733211,2.5887,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
240,ROSS - 2020,2,110,2,Macho,0.00291572,0.139253,,,0.00111994,,0.0744411,2.60346,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
241,ROSS - 2020,2,111,2,Macho,0.00293335,0.142186,,,0.00112035,,0.0755614,2.61824,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
242,ROSS - 2020,2,112,2,Macho,0.00295044,0.145137,,,0.00112054,,0.076682,2.63306,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
243,ROSS - 2020,2,113,2,Macho,0.00296699,0.148104,,,0.0011205,,0.0778025,2.64791,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
244,ROSS - 2020,2,114,2,Macho,0.00298302,0.151087,,,0.00112025,,0.0789227,2.66282,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
245,ROSS - 2020,2,115,2,Macho,0.00299854,0.154085,,,0.00111979,,0.0800425,2.67778,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
246,ROSS - 2020,2,116,2,Macho,0.00301357,0.157099,,,0.00111912,,0.0811616,2.69281,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
247,ROSS - 2020,2,117,2,Macho,0.0030281,0.160127,,,0.00111824,,0.0822799,2.70791,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
248,ROSS - 2020,2,118,2,Macho,0.00304216,0.163169,,,0.00111717,,0.083397,2.7231,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
249,ROSS - 2020,2,119,2,Macho,0.00305575,0.166225,,,0.00111589,,0.0845129,2.73839,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
250,ROSS - 2020,2,120,2,Macho,0.0030689,0.169294,,,0.00111443,,0.0856274,2.75378,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
251,ROSS - 2020,2,121,2,Macho,0.0030816,0.172376,,,0.00111278,,0.0867401,2.76928,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
252,ROSS - 2020,2,122,2,Macho,0.00309387,0.175469,,,0.00111095,,0.0878511,2.78489,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
253,ROSS - 2020,2,123,2,Macho,0.00310572,0.178575,,,0.00110893,,0.08896,2.80064,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
254,ROSS - 2020,2,124,2,Macho,0.00311717,0.181692,,,0.00110675,,0.0900668,2.81652,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
255,ROSS - 2020,2,125,2,Macho,0.00312823,0.184821,,,0.00110439,,0.0911712,2.83254,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
256,ROSS - 2020,2,126,2,Macho,0.0031389,0.187959,,,0.00110187,,0.092273,2.84871,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
257,ROSS - 2020,2,127,2,Macho,0.0031492,0.191109,,,0.00109918,,0.0933722,2.86504,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
258,ROSS - 2020,2,128,2,Macho,0.00315914,0.194268,,,0.00109634,,0.0944685,2.88154,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
259,ROSS - 2020,2,129,2,Macho,0.00316873,0.197436,,,0.00109334,,0.0955619,2.89821,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
260,ROSS - 2020,2,130,2,Macho,0.00317798,0.200614,,,0.0010902,,0.0966521,2.91505,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
261,ROSS - 2020,2,131,2,Macho,0.0031869,0.203801,,,0.00108691,,0.097739,2.93208,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
262,ROSS - 2020,2,132,2,Macho,0.00319551,0.206997,,,0.00108348,,0.0988225,2.94931,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
263,ROSS - 2020,2,133,2,Macho,0.0032038,0.210201,,,0.00107991,,0.0999024,2.96673,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
264,ROSS - 2020,2,134,2,Macho,0.0032118,0.213412,,,0.00107621,,0.100979,2.98435,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
265,ROSS - 2020,2,135,2,Macho,0.00321951,0.216632,,,0.00107239,,0.102051,3.00219,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
266,ROSS - 2020,2,136,2,Macho,0.00322694,0.219859,,,0.00106844,,0.103119,3.02025,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
267,ROSS - 2020,2,137,2,Macho,0.00323411,0.223093,,,0.00106437,,0.104184,3.03852,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
268,ROSS - 2020,2,138,2,Macho,0.00324101,0.226334,,,0.00106018,,0.105244,3.05703,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
269,ROSS - 2020,2,139,2,Macho,0.00324766,0.229582,,,0.00105589,,0.1063,3.07577,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
270,ROSS - 2020,2,140,2,Macho,0.00325407,0.232836,,,0.00105148,,0.107351,3.09474,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
271,ROSS - 2020,2,141,2,Macho,0.00326024,0.236096,,,0.00104697,,0.108398,3.11397,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
272,ROSS - 2020,2,142,2,Macho,0.00326619,0.239362,,,0.00104237,,0.109441,3.13344,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
273,ROSS - 2020,2,143,2,Macho,0.00327192,0.242634,,,0.00103766,,0.110478,3.15317,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
274,ROSS - 2020,2,144,2,Macho,0.00327744,0.245912,,,0.00103287,,0.111511,3.17315,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
275,ROSS - 2020,2,145,2,Macho,0.00328276,0.249194,,,0.00102798,,0.112539,3.1934,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
276,ROSS - 2020,2,146,2,Macho,0.00328788,0.252482,,,0.00102301,,0.113562,3.21392,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
277,ROSS - 2020,2,147,2,Macho,0.00329281,0.255775,,,0.00101796,,0.11458,3.23471,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
278,ROSS - 2020,2,148,2,Macho,0.00329757,0.259073,,,0.00101283,,0.115593,3.25578,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
279,ROSS - 2020,2,149,2,Macho,0.00330214,0.262375,,,0.00100763,,0.116601,3.27714,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
280,ROSS - 2020,2,150,2,Macho,0.00330655,0.265681,,,0.00100236,,0.117603,3.29877,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
281,ROSS - 2020,2,151,2,Macho,0.00331079,0.268992,,,0.000997016,,0.1186,3.3207,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
282,ROSS - 2020,2,152,2,Macho,0.00331488,0.272307,,,0.000991611,,0.119592,3.34293,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
283,ROSS - 2020,2,153,2,Macho,0.00331882,0.275626,,,0.000986145,,0.120578,3.36545,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
284,ROSS - 2020,2,154,2,Macho,0.00332261,0.278948,,,0.000980621,,0.121558,3.38828,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
285,ROSS - 2020,2,155,2,Macho,0.00332627,0.282275,,,0.000975042,,0.122533,3.41141,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
286,ROSS - 2020,2,156,2,Macho,0.00332978,0.285604,,,0.000969413,,0.123503,3.43485,-1.0,Cerdos,2019,0,"2020-09-01 15:34:49","2021-11-17 15:49:43"
