"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","codigoConstruccion","tipoClima","codigoZonaGeografica","zonaGeografica","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","crecimiento","peso","conversion","conversionAcumulada","raza","anio","temperaturaDeseada","stock","kilogramosCarne","ventilacionMinima","ventiladoresFuncionando","porcentajeOperacionRequerida","porcentajeOperacionRequeridaTotal","tiempoEncendido","tiempoApagado","cicloVentilacion","active","created_at","updated_at"
1502,TCA - 2022,1,51,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.17261,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1503,TCA - 2022,1,52,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.24242,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1504,TCA - 2022,1,53,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.31134,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1505,TCA - 2022,1,54,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.38025,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1506,TCA - 2022,1,55,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.44916,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1507,TCA - 2022,1,56,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.51625,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1508,TCA - 2022,1,57,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.58335,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1509,TCA - 2022,1,58,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.64863,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1510,TCA - 2022,1,59,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.71211,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1511,TCA - 2022,1,60,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.77557,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1512,TCA - 2022,1,61,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.83814,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1513,TCA - 2022,1,62,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.9007,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1514,TCA - 2022,1,63,1,Hembra,2,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,3.96236,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1515,TCA - 2022,1,0,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.038028,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1516,TCA - 2022,1,1,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.057042,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1517,TCA - 2022,1,2,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.067002,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1518,TCA - 2022,1,3,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.080583,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1519,TCA - 2022,1,4,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.097786,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1520,TCA - 2022,1,5,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.120422,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1521,TCA - 2022,1,6,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.146679,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1522,TCA - 2022,1,7,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.172937,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1523,TCA - 2022,1,8,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.205532,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1524,TCA - 2022,1,9,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.24175,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1525,TCA - 2022,1,10,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.280683,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1526,TCA - 2022,1,11,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.324144,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1527,TCA - 2022,1,12,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.37032,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1528,TCA - 2022,1,13,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.419214,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1529,TCA - 2022,1,14,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.471728,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1530,TCA - 2022,1,15,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.52696,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1531,TCA - 2022,1,16,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.584002,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1532,TCA - 2022,1,17,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.64376,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1533,TCA - 2022,1,18,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.705329,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1534,TCA - 2022,1,19,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.768709,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1535,TCA - 2022,1,20,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.8339,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1536,TCA - 2022,1,21,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.900902,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1537,TCA - 2022,1,22,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,0.969714,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1538,TCA - 2022,1,23,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.03943,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1539,TCA - 2022,1,24,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.11096,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1540,TCA - 2022,1,25,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.1834,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1541,TCA - 2022,1,26,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.25764,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1542,TCA - 2022,1,27,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.33189,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1543,TCA - 2022,1,28,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.40704,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1544,TCA - 2022,1,29,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.48309,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1545,TCA - 2022,1,30,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.56005,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1546,TCA - 2022,1,31,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.63701,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1547,TCA - 2022,1,32,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.71488,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1548,TCA - 2022,1,33,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.79275,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1549,TCA - 2022,1,34,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.87062,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1550,TCA - 2022,1,35,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,1.94939,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1551,TCA - 2022,1,36,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.02816,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1552,TCA - 2022,1,37,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.10693,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1553,TCA - 2022,1,38,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.1857,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1554,TCA - 2022,1,39,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.26357,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1555,TCA - 2022,1,40,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.34144,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1556,TCA - 2022,1,41,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.41931,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1557,TCA - 2022,1,42,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.49717,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1558,TCA - 2022,1,43,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.57413,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1559,TCA - 2022,1,44,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.65019,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1560,TCA - 2022,1,45,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.72625,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1561,TCA - 2022,1,46,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.8014,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1562,TCA - 2022,1,47,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.87655,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1563,TCA - 2022,1,48,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,2.9517,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1564,TCA - 2022,1,49,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.02594,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1565,TCA - 2022,1,50,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.09747,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1566,TCA - 2022,1,51,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.1681,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1567,TCA - 2022,1,52,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.23781,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1568,TCA - 2022,1,53,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.30663,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1569,TCA - 2022,1,54,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.37544,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1570,TCA - 2022,1,55,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.44425,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1571,TCA - 2022,1,56,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.51125,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1572,TCA - 2022,1,57,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.57825,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1573,TCA - 2022,1,58,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.64345,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1574,TCA - 2022,1,59,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.70683,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1575,TCA - 2022,1,60,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.77021,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1576,TCA - 2022,1,61,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.83268,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1577,TCA - 2022,1,62,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.89515,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1578,TCA - 2022,1,63,1,Hembra,2,Frio,2,Costa,-1.0,-1.0,,,-1.0,,,3.95672,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1579,TCA - 2022,1,0,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.039869,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1580,TCA - 2022,1,1,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.059803,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1581,TCA - 2022,1,2,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.070245,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1582,TCA - 2022,1,3,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.084484,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1583,TCA - 2022,1,4,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.10252,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1584,TCA - 2022,1,5,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.126251,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1585,TCA - 2022,1,6,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.15378,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1586,TCA - 2022,1,7,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.181308,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1587,TCA - 2022,1,8,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.215482,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1588,TCA - 2022,1,9,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.253452,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1589,TCA - 2022,1,10,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.29427,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1590,TCA - 2022,1,11,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.339834,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1591,TCA - 2022,1,12,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.388247,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1592,TCA - 2022,1,13,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.439507,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1593,TCA - 2022,1,14,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.494564,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1594,TCA - 2022,1,15,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.552468,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1595,TCA - 2022,1,16,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.612272,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1596,TCA - 2022,1,17,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.674923,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1597,TCA - 2022,1,18,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.739472,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1598,TCA - 2022,1,19,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.80592,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1599,TCA - 2022,1,20,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.874267,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1600,TCA - 2022,1,21,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,0.944512,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1601,TCA - 2022,1,22,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.01666,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1602,TCA - 2022,1,23,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.08975,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1603,TCA - 2022,1,24,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.16474,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1604,TCA - 2022,1,25,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.24068,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1605,TCA - 2022,1,26,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.31852,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1606,TCA - 2022,1,27,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.39636,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1607,TCA - 2022,1,28,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.47515,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1608,TCA - 2022,1,29,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.55489,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1609,TCA - 2022,1,30,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.63557,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1610,TCA - 2022,1,31,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.71626,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1611,TCA - 2022,1,32,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.79789,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1612,TCA - 2022,1,33,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.87953,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1613,TCA - 2022,1,34,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,1.96117,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1614,TCA - 2022,1,35,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.04375,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1615,TCA - 2022,1,36,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.12634,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1616,TCA - 2022,1,37,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.20892,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1617,TCA - 2022,1,38,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.29151,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1618,TCA - 2022,1,39,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.37315,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1619,TCA - 2022,1,40,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.45478,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1620,TCA - 2022,1,41,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.53642,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1621,TCA - 2022,1,42,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.61805,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1622,TCA - 2022,1,43,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.69874,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
1623,TCA - 2022,1,44,1,Hembra,4,Calida,2,Costa,-1.0,-1.0,,,-1.0,,,2.77848,-1.0,-1.0,,2022,,,,,,,,,,,1,"2022-12-26 21:01:22","2022-12-26 21:01:22"
